Speaker,activity,sentenceID,session,rep,name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,soundingPercentage,silencePercentage,silencesPerSecond,silencesMean,Type,score_lourdes
S01,Dinamica9.3,S12,0,1,10-11-2017_12-28-20-483_Dinamica9.3_1,0,34.4301,0.133474,33.54416,35.45418,37.55789,4.013737,450.4926,772.3726,53.42752,43.19733,0.502422,0.413769,0.289861,0.512707,0.68467,0.39481,4.061196,2.015104,2.957244,1.530456,0.187885,0.515766,28.90596,0.222315,3.81876,2.351252,11.29067,0.929751,-9.47109,-1.354131,0.04464,2.406582,1.019595,0.630155,7.863939,0.567654,11.20482,0.892095,26.09298,0.33359,543.4562,0.402509,1368.942,0.138846,-20.6865,-2.421057,1560.196,0.167436,1178.931,0.410176,-34.44001,-1.250073,2582.287,0.102698,1133.036,0.581746,-40.35307,-1.028278,-16.17302,-0.33428,25.78678,0.265489,0.066644,0.575926,-0.015884,-0.621659,0.202082,0.456868,29.78203,0.207007,4.279844,2.163858,12.31945,0.835137,-11.10683,-1.10637,-6.399998,17.468,0.002819,0.00716,0.073462,4.591837,1.578947,0.576667,0.418755,0.09,0,-34.6073,1,0,0,0,B,B
S01,Dinamica3.2,S120,3,2,29-11-2017_12-8-11-483_Dinamica3.2_2,0,33.617,0.224252,34.06934,36.27163,38.06286,3.993523,242.5654,202.8325,55.07124,33.3218,0.576047,0.453838,0.361561,0.480094,0.803418,0.441857,3.478793,2.742,3.303957,1.253621,0.213989,0.632,26.04166,0.307738,-0.433158,-25.03149,18.2837,0.505012,-10.00659,-1.187397,0.040188,2.201881,0.916442,0.878374,7.485368,0.849333,14.66948,1.390352,19.34425,0.586927,505.7872,0.398398,1208.184,0.142444,-29.18812,-1.997609,1562.447,0.176233,870.0105,0.344739,-32.98303,-1.271803,2558.089,0.097184,831.581,0.43175,-35.34547,-1.16034,-14.12195,-0.36939,21.8333,0.267649,0.046788,0.665625,-0.009625,-1.291391,0.220239,0.627929,27.0275,0.265857,-0.730212,-15.0655,19.16201,0.463053,-10.37807,-1.170025,-6.5502,14.08192,0.003524,-0.005563,0.154784,3.070175,1.801802,0.5075,0.406533,0.055,0.005,-33.07676,0.58,0.42,0.75,0.57,B,B
S01,Dinamica9.4,S13,0,1,10-11-2017_12-28-36-188_Dinamica9.4_1,0,24.07439,0.453248,14.3399,15.5942,37.33566,22.99576,38.92528,21.81672,58.36811,19.74443,0.295673,0.567694,0.160275,0.189173,0.441533,0.281258,2.254846,1.569062,1.19397,0.306995,0.090751,0.735436,16.50006,0.392612,2.041804,3.045592,10.09837,1.032019,5.462359,2.127591,0.032796,0.735714,1.150089,0.579212,-0.693973,-9.449143,19.83914,1.678156,19.08537,0.278219,622.6132,0.479618,1266.252,0.345466,-100.4573,-0.846843,1641.546,0.197814,924.9321,0.286333,-86.36409,-0.921142,2678.595,0.165109,701.9872,0.373089,-88.42833,-0.886242,-9.675404,-0.344638,19.27944,0.211118,0.021974,2.799239,-0.000947,-13.97553,0.109227,0.71348,18.07601,0.267513,2.420364,2.354458,11.24405,1.010259,2.483222,5.680326,-4.758405,13.92283,-0.010212,0.007963,0.071323,0.909091,4.854369,0.114,0.074726,0.0775,0.054025,-42.93745,1,0,0,0,B,B
S01,Dinamica11.1,S14,0,1,10-11-2017_12-30-57-792_Dinamica11.1_1,0,34.14461,0.121887,34.12494,34.93633,36.29888,2.173939,217.0521,228.8163,259.4033,361.1404,0.773349,0.327086,0.575045,0.708552,0.986093,0.411048,7.246047,4.567877,4.12155,3.148401,0.336417,0.540727,27.19706,0.286141,-2.990661,-3.352987,9.678047,1.075872,-21.47786,-0.57622,0.016143,1.382014,1.025312,0.92482,7.984288,0.618643,11.04281,0.735663,25.93848,0.324704,452.5583,0.393682,1324.082,0.148614,-13.76986,-3.270832,1471.982,0.133537,1033.285,0.309527,-20.99335,-1.455929,2450.253,0.104265,909.4098,0.405205,-27.01766,-1.095728,-13.61318,-0.356241,24.05308,0.248157,0.092818,0.317604,-0.015299,-0.490743,0.350718,0.506525,27.74076,0.265199,-3.351506,-3.017313,9.843794,1.068747,-22.86696,-0.48655,-7.992971,15.41019,0.035356,-0.007166,0.152239,5.042017,0.858369,1.12,0.56,0.04,0,-30.65157,1,0,0,0,B,B
S01,Dinamica12.1,S15,0,1,10-11-2017_12-32-49-236_Dinamica12.1_1,0,36.81069,0.02237,35.8017,36.79789,37.6651,1.863396,14.92297,4.490278,10.98287,8.849095,1.290714,0.545973,0.62932,1.084756,1.901955,1.272635,9.85923,5.955894,11.88091,3.540542,0.599961,0.635988,25.01497,0.151311,-15.41326,-0.777734,12.74998,0.763078,-25.90233,-0.476159,0.019648,0.940318,1.093379,0.625577,7.064896,0.591839,9.475889,0.851849,20.89476,0.365802,685.0345,0.4594,1240.072,0.148243,-5.480711,-1.35675,1689.798,0.171852,1058.42,0.338248,-11.20953,-0.71331,2724.727,0.125546,917.5327,0.388921,-18.08905,-0.397609,-7.996661,-0.636999,17.89864,0.291948,0.076479,0.288433,-0.010573,-0.926237,0.627465,0.610322,24.95996,0.155421,-15.66502,-0.783123,13.11883,0.749421,-26.9957,-0.435033,0,0,0,0,0,4.424779,0.93458,1.06,0,0,0,-26.31728,1,0,0,0,B,B
S01,Dinamica11.4,S16,0,1,10-11-2017_12-32-5-529_Dinamica11.4_1,0,34.48157,0.041216,33.8236,34.58414,35.63565,1.812042,-126.1661,0,4.576134,0,0.748892,0.409635,0.489972,0.684101,0.891455,0.401483,7.162725,4.270236,7.029521,2.3827,0.285844,0.495293,26.62395,0.322659,-5.176693,-1.784278,8.337501,0.952831,-11.39966,-0.814241,0.020205,0.91888,1.222945,0.69345,6.822783,0.580594,8.31986,0.991332,19.58373,0.36455,515.4059,0.418011,1305.664,0.189304,-6.610129,-3.055581,1497.646,0.106598,1018.902,0.282334,-16.05674,-0.879981,2539.958,0.106591,997.5048,0.447638,-21.78035,-0.606618,-10.61796,-0.443724,20.92196,0.274404,0.072202,0.48814,-0.012736,-0.714078,0.307271,0.441436,28.08831,0.265006,-6.414214,-1.373306,8.281107,1.01093,-12.71357,-0.701004,-1.65133,8.120593,0.002108,0.004696,0.221569,7.594937,1.388889,0.71,0,0,0,-32.18884,1,0,0,0,B,B
S01,Dinamica12.2,S17,0,1,10-11-2017_12-33-11-512_Dinamica12.2_1,0,35.51762,0.034865,34.12801,35.87915,36.55759,2.429573,28.72565,14.01604,-1.545946,9.167857,1.096442,0.414735,0.687802,1.072495,1.354252,0.66645,14.38367,9.8915,2.787544,5.608743,0.476473,0.640421,28.36206,0.163449,-12.62633,-0.745294,15.38354,0.383342,-17.77061,-0.481606,0.013022,1.472697,0.681883,0.676159,9.608805,0.361662,14.08114,0.642628,22.14838,0.33851,547.0137,0.490744,1221.107,0.148977,-4.875677,-1.285231,1531.983,0.18797,937.4031,0.193572,-13.84825,-0.594315,2547.67,0.115072,818.0302,0.285932,-19.97245,-0.383341,-12.11189,-0.498594,21.84839,0.262966,0.106018,0.328983,-0.005953,-1.271996,0.511773,0.588695,29.03586,0.147852,-12.63481,-0.77962,15.64486,0.389569,-19.28789,-0.378186,0,0,0,0,0,3.797468,1.388889,0.71,0,0,0,-27.00686,1,0,0,0,B,M
S01,Dinamica12.4,S18,0,1,10-11-2017_12-34-15-23_Dinamica12.4_1,0,38.5493,0.007248,38.36368,38.39911,38.88072,0.517044,4.696909,2.728508,3.317673,0,1.761555,0.523814,0.911557,1.437987,2.828407,1.91685,17.25921,0,-12.13262,0,0.584095,0.567105,19.18491,0.365764,-19.00375,-0.814992,11.41234,1.206394,-31.16331,-0.67745,0.004411,0.527235,0.694522,0.695484,10.74961,0.24837,5.986355,1.219103,16.92894,0.303353,570.2471,0.601086,1249.368,0.152241,-2.490555,-1.461005,1666.766,0.160052,985.4353,0.191923,-9.975788,-0.80821,2633.033,0.120402,1129.79,0.332289,-14.97821,-0.393868,-6.071939,-0.606281,15.41096,0.212774,0.098222,0.261849,-0.021941,-0.400481,0.688476,0.403154,19.81,0.374415,-20.75763,-0.784402,13.90403,0.978765,-37.16192,-0.466917,0,0,0,0,0,2.631579,3.125,0.31,0,0,0,-23.29386,1,0,0,0,B,B
S02,Dinamica1.2,S185,0,1,8-11-2017_13-10-23-375_Dinamica1.2_1,0,31.38677,0.061449,30.69001,31.37667,32.78585,2.095839,40.57087,16.8955,13.63544,9.726043,1.955691,0.351487,1.212695,2.093254,2.545762,1.333067,15.49224,12.39047,11.76593,2.71009,1.507048,0.704685,30.20683,0.260533,9.888946,0.988988,26.31837,0.513046,-24.97966,-0.507424,0.017299,1.566611,0.849769,0.639556,8.854222,0.39715,1.762728,6.261071,26.89625,0.369841,426.0846,0.265091,1035.738,0.220317,-1.72603,-14.88953,1544.434,0.123059,664.9434,0.452548,-26.32583,-0.7832,2614.225,0.080555,737.524,0.393288,-26.58359,-0.749526,-19.70641,-0.327096,26.70654,0.255762,0.097321,0.29343,-0.041519,-0.259963,1.55675,0.686561,30.01884,0.250041,9.532444,1.039425,27.3883,0.478556,-24.97821,-0.518417,-10.32149,16.02096,0.053532,-0.030638,0.296391,2.547771,1.324503,0.73,0.24,0,0,-14.90247,1,0,0,0,B,B
S02,Dinamica2.1.1,S186,0,1,8-11-2017_13-11-34-605_Dinamica2.1.1_1,0,31.62394,0.128785,29.53695,31.10045,34.15024,4.613291,342.298,508.3373,94.279,37.69503,1.564647,0.470583,0.871121,1.43141,2.238873,1.367752,17.95405,8.627464,15.60929,8.797486,1.688989,0.734609,29.30812,0.390474,8.173011,1.201064,27.24334,0.362973,-23.55332,-0.724412,0.061914,2.163974,1.416382,0.735262,6.130368,0.68367,7.709483,1.015732,25.52357,0.409509,544.3976,0.346827,1264.634,0.192298,-14.81149,-2.914437,1683.24,0.175123,880.7678,0.513708,-33.76415,-1.087177,2630.034,0.092353,846.994,0.517562,-31.09099,-1.198269,-18.77312,-0.368376,24.15455,0.350293,0.096192,0.290942,-0.036447,-0.306492,1.768733,0.70559,30.83906,0.335225,8.146606,1.180404,27.75042,0.3604,-23.47908,-0.755649,-7.738777,13.43699,0.061212,-0.019763,0.56867,4.961832,1.55642,0.6,0.534883,0.045,0.005,-16.75072,1,0,0,0,B,M
S02,Dinamica2.2,S187,0,1,8-11-2017_13-12-5-607_Dinamica2.2_1,0,31.69142,0.05181,29.97751,31.83915,33.61395,3.636435,19.3549,0,-18.51938,0,1.735763,0.394779,1.097564,1.673532,2.136073,1.038509,17.35191,13.53282,9.641544,13.51586,1.677127,0.665516,30.70489,0.228985,5.831397,1.645799,26.48281,0.441591,-25.98345,-0.51446,0.024489,0.714848,0.942201,0.509141,7.026831,0.372536,1.317699,5.25126,22.70115,0.278293,465.0116,0.261483,1161.531,0.182432,0.672262,7.466667,1613.993,0.147882,937.3408,0.441925,-24.17621,-0.411303,2526.625,0.108539,894.261,0.497346,-19.28807,-0.420078,-18.65247,-0.25952,23.52683,0.230331,0.078174,0.237966,-0.045916,-0.228289,1.796597,0.635334,31.2119,0.233755,7.855107,1.009372,26.94007,0.452046,-26.59568,-0.523648,0,0,0,0,0,5.660378,2.12766,0.46,0,0,0,-16.97866,1,0,0,0,B,B
S02,Dinamica3.1,S188,0,1,8-11-2017_13-14-22-630_Dinamica3.1_1,0,31.10501,0.048853,30.11629,31.06887,32.37173,2.255434,80.82693,84.15871,29.90169,28.07341,1.665583,0.446858,1.060798,1.461692,2.265316,1.204518,18.78502,15.35539,20.2789,5.781941,1.506784,0.813742,33.74768,0.262315,9.922633,0.911637,18.63346,0.890842,-24.4432,-0.761364,0.037623,2.347723,0.881801,0.787002,7.732401,0.473926,6.073652,1.770066,30.8089,0.42792,443.5368,0.342717,1240.239,0.160806,-7.686967,-5.37446,1457.721,0.172598,947.1472,0.432028,-27.77157,-1.256567,2562.267,0.074626,922.4866,0.638615,-34.10758,-1.001779,-20.87789,-0.225041,29.60121,0.234477,0.084662,0.284313,-0.036532,-0.456124,1.479953,0.797055,34.44485,0.233649,10.28914,0.893491,20.4869,0.780382,-25.13802,-0.742692,-10.16452,18.29566,0.075532,-0.021499,1.96074,4.255319,1.648352,0.57,0.192007,0.03,0.01,-16.45256,0.65,0.35,0.34,1.03,B,B
S02,Dinamica3.2,S189,0,1,8-11-2017_13-14-42-198_Dinamica3.2_1,0,33.1516,0.144297,29.6276,32.36201,34.47028,4.842678,83.33073,45.95004,45.10214,46.04023,2.552342,0.436116,1.459123,2.520065,3.756604,2.29748,26.28576,7.360761,10.98335,6.796478,2.755633,0.625921,32.47729,0.186088,5.476951,1.882067,14.14291,1.038416,-29.99085,-0.539732,0.047137,1.289869,1.226885,0.733135,7.745589,0.522625,2.881418,4.106686,29.57197,0.392525,618.1689,0.431357,1213.953,0.169918,-1.445756,-7.779748,1646.749,0.231264,1113.749,0.527999,-20.03418,-0.460419,2774.284,0.124081,932.2393,0.689484,-26.16549,-0.325401,-21.11226,-0.221636,31.30243,0.185031,0.113804,0.186044,-0.033444,-0.61962,2.92309,0.587104,32.69481,0.188779,5.72611,1.85024,12.40022,1.087424,-30.9756,-0.522274,0,0,0,0,0,5.263158,1.123595,0.88,0,0,0,-10.27558,1,0,0,0,B,B
S01,Dinamica37,S19,0,1,10-11-2017_12-35-58-694_Dinamica37_1,0,35.67807,0.028872,34.83504,35.5972,36.42835,1.593311,19.98406,3.09994,13.66517,5.566115,0.89501,0.341535,0.651411,0.814282,1.131425,0.480014,10.8562,6.186632,5.929026,4.422626,0.39874,0.610861,26.11085,0.314634,-11.14684,-0.626357,16.50955,0.899036,-17.71618,-0.837648,0.018847,0.994647,0.984775,0.431052,7.402454,0.426394,10.62678,0.617368,18.00289,0.446086,465.3951,0.497485,1267.759,0.1312,-7.891146,-1.214627,1513.453,0.170922,736.7149,0.469954,-14.59021,-0.564745,2518.581,0.095637,904.265,0.288492,-18.09912,-0.481486,-8.58871,-0.457026,16.91504,0.356484,0.088557,0.449424,-0.005738,-1.980238,0.424928,0.567382,26.3179,0.324422,-11.11734,-0.653547,17.7071,0.84218,-17.92233,-0.861978,0,0,0,0,0,5.479452,1.492537,0.66,0,0,0,-30.51364,1,0,0,0,B,B
S02,Dinamica4.2,S190,0,1,8-11-2017_13-16-10-337_Dinamica4.2_1,0,31.63513,0.053345,30.10915,32.13382,33.26977,3.160614,24.18979,19.1125,11.15335,21.22162,2.120342,0.457477,1.270561,2.103205,3.147856,1.877295,16.00597,7.126313,10.39849,7.581872,1.598103,0.686523,34.44553,0.271087,5.010035,2.759818,18.1268,0.672444,-36.2309,-0.547883,0.01827,1.221032,0.954841,0.913728,8.40392,0.514922,2.208372,3.682711,28.0837,0.402109,421.1658,0.203487,1205.27,0.17944,1.08684,6.263346,1399.542,0.139603,1014.374,0.42567,-17.86134,-0.611575,2617.712,0.074237,582.9225,0.540366,-24.19698,-0.397437,-19.5458,-0.336913,26.84789,0.301382,0.087603,0.28556,-0.046156,-0.324532,1.648653,0.667261,34.80043,0.269339,5.431499,2.571626,18.61014,0.653217,-37.06447,-0.533524,0,0,0,0,0,3.448276,0.719425,1.38,0,0,0,-14.86134,1,0,0,0,B,B
S02,Dinamica4.3,S191,0,1,8-11-2017_13-16-45-339_Dinamica4.3_1,0,33.8442,0.052633,32.28769,34.47483,35.16919,2.8815,71.20735,60.54301,65.03447,65.4561,3.150805,0.458819,1.460567,3.269266,4.513492,3.052925,38.27956,23.31673,17.77483,11.29698,2.95773,0.589432,26.2972,0.473206,2.793219,3.635352,9.132007,1.367307,-34.91753,-0.472285,0.054925,1.411496,1.015473,1.162327,8.761495,0.537987,8.75619,1.525241,28.42366,0.383854,642.7336,0.42944,1226.049,0.188137,-16.98011,-3.07035,1707.893,0.202683,864.0247,0.413956,-24.28707,-1.760635,2857.966,0.073522,737.1976,0.446803,-28.82316,-1.437296,-17.02343,-0.351854,26.24535,0.279761,0.117073,0.282884,-0.027525,-0.700624,3.123905,0.554497,27.73276,0.352992,1.952926,5.156049,9.15741,1.38665,-34.75028,-0.494581,7.027485,-3.794911,0.057027,-0.012667,0.893808,4.464286,0.93458,1,0,0.05,0,-9.187457,0.71,0.29,0.62,0.46,B,B
S02,Dinamica5.1,S192,0,1,8-11-2017_13-19-49-125_Dinamica5.1_1,0,30.30008,0.043763,29.21332,30.18823,31.43284,2.219528,24.14278,19.44946,40.91484,52.34364,1.860042,0.388271,1.203672,1.719508,2.504364,1.300692,18.92487,9.567779,10.14144,5.764683,1.735047,0.608446,34.56978,0.200996,6.897982,1.604172,22.27464,0.608414,-15.86813,-0.998332,0.025175,0.975168,1.08766,0.854237,7.277197,0.451745,1.976517,3.306428,30.05028,0.274979,437.709,0.178973,1211.304,0.179247,2.876539,2.376178,1523.358,0.11366,937.4818,0.366895,-18.46575,-0.559341,2535.479,0.099472,1056.627,0.533432,-24.59639,-0.278958,-20.03427,-0.320684,28.91021,0.238195,0.090387,0.28657,-0.03839,-0.28541,1.753067,0.609397,34.62502,0.202374,7.01466,1.588673,22.52681,0.604319,-15.8294,-1.00964,0,0,0,0,0,5.058366,0.398406,2.5,0,0,0,-15.88708,0.83,0.17,0.32,0.51,B,B
S02,Dinamica8.2,S193,0,1,8-11-2017_13-25-55-84_Dinamica8.2_1,0,29.4364,0.161464,28.09761,30.44176,32.63366,4.536049,180.9452,141.159,31.19673,27.99681,1.986053,0.480342,1.087793,1.852018,2.725342,1.637548,24.36318,10.50368,10.34684,7.495249,1.965464,0.614757,26.67542,0.456435,8.492763,0.948879,17.88488,0.673494,-27.85023,-0.674916,0.050464,1.631183,1.573414,0.991831,4.769152,1.129503,10.30957,1.579959,26.33419,0.31487,514.8853,0.449288,1114.5,0.14123,-31.54163,-2.193524,1520.972,0.232245,897.5052,0.428005,-43.18849,-1.408671,2564.746,0.090816,606.3669,0.762447,-46.72974,-1.261087,-16.85874,-0.325558,24.1562,0.252125,0.083845,0.298497,-0.033855,-0.421009,2.273887,0.502011,30.10207,0.298201,9.095168,0.96751,19.02956,0.673813,-28.87298,-0.671034,-4.432887,9.29249,0.069262,-0.017115,0.49992,4.347826,2.325582,0.36,0.08,0.05,0.01,-13.56704,1,0,0,0,B,B
S02,Dinamica9.1,S194,0,1,8-11-2017_13-26-27-699_Dinamica9.1_1,0,29.86266,0.080635,28.49615,30.11632,31.68433,3.188179,34.19435,15.01627,32.66908,51.59299,1.413934,0.418731,0.802112,1.480632,1.941372,1.13926,14.28783,7.029866,8.942286,5.745245,1.065843,0.676335,32.10614,0.205016,8.404969,1.29304,25.71134,0.480963,-22.15056,-0.780178,0.027817,1.922828,0.977274,0.807771,7.291502,0.555761,6.862144,1.460289,29.03365,0.447054,444.5651,0.351291,1158.292,0.160958,-3.319699,-9.047981,1523.932,0.169347,813.3193,0.394734,-25.06962,-1.032196,2605.595,0.086843,679.1792,0.561877,-27.0131,-0.958846,-20.26808,-0.346461,27.30373,0.336944,0.082127,0.35158,-0.032665,-0.412304,1.101546,0.651931,32.62343,0.192188,8.882071,1.223195,25.81844,0.457121,-22.06564,-0.793438,-8.774876,18.58085,0.07567,-0.010677,0.16258,4.577465,1.079137,0.893333,0.677954,0.04,0,-18.0468,0.79,0.21,0.83,0.25,B,M
S02,Dinamica9.4,S195,0,1,8-11-2017_13-27-24-614_Dinamica9.4_1,0,30.84954,0.072742,29.0731,30.74071,33.26534,4.19224,48.66518,41.36404,35.68321,17.05731,1.99535,0.363238,1.26295,1.949676,2.684148,1.421198,15.39231,5.40104,4.358059,6.291699,1.707966,0.560871,30.06091,0.251107,10.31603,0.849085,22.02062,0.527469,-36.57998,-0.563049,0.038614,1.143824,1.20326,0.841274,6.391033,0.706124,2.183264,3.724408,24.12226,0.443701,478.351,0.316335,1207.728,0.122336,0.211665,26.88544,1550.581,0.22365,932.1719,0.361366,-21.38327,-0.402261,2633.264,0.088271,507.5125,0.519234,-21.64086,-0.384702,-18.42999,-0.292032,23.44684,0.260921,0.078607,0.327682,-0.04642,-0.303916,1.785429,0.528146,30.4532,0.248369,10.5191,0.848304,21.67437,0.545795,-37.29085,-0.560124,0,0,0,0,0,2.830189,1,0.99,0,0,0,-16.02914,1,0,0,0,B,B
S02,Dinamica9.3,S196,0,1,8-11-2017_13-27-7-957_Dinamica9.3_1,0,31.16599,0.058886,29.46278,31.22021,32.8857,3.422918,157.8666,198.2979,19.35557,21.83428,1.945946,0.429125,1.229131,1.945531,2.583133,1.354001,14.68354,5.883853,13.78835,9.195182,1.874022,0.620718,32.47079,0.251595,13.34557,0.682114,24.19575,0.649065,-30.38663,-0.37991,0.02701,1.172515,1.000397,0.741972,7.884264,0.43803,3.947181,2.408617,31.89006,0.256473,505.7687,0.306846,1237.365,0.161154,-10.25856,-3.405143,1608.999,0.216352,879.9026,0.461448,-30.37729,-1.015837,2699.904,0.082137,652.1046,0.671908,-33.48479,-0.905781,-21.84282,-0.224957,28.40448,0.2264,0.090805,0.267535,-0.045428,-0.26666,1.956731,0.598398,33.11647,0.214332,13.64933,0.693782,23.54008,0.649325,-31.03546,-0.367128,-7.828726,12.92262,0.070978,-0.03238,0.575453,4.166667,2.173913,0.43,0.264701,0.03,0,-14.02096,1,0,0,0,B,B
S02,Dinamica11.1,S197,0,1,8-11-2017_13-29-23-557_Dinamica11.1_1,0,30.70897,0.113524,28.87486,30.13207,32.02819,3.15333,192.4131,143.8206,150.7771,230.0717,1.625763,0.421167,1.028685,1.471359,2.236988,1.208302,15.00117,11.71799,11.17988,2.773023,1.265032,0.698948,31.87521,0.269408,7.030014,1.599043,24.78259,0.469843,-27.71071,-0.559312,0.033603,1.508295,1.270425,0.888217,7.145336,0.558459,3.91257,2.187759,25.24889,0.443762,472.7121,0.312065,1201.055,0.176057,-5.344079,-5.608951,1591.288,0.164459,942.217,0.428494,-25.83516,-0.880874,2601.085,0.096019,809.2167,0.620771,-25.38965,-0.898119,-19.50244,-0.291232,25.67772,0.287097,0.088001,0.287002,-0.039028,-0.338237,1.292022,0.692454,32.13634,0.25033,6.919335,1.631878,25.22673,0.457913,-27.30484,-0.573981,-6.750575,13.04194,0.053177,-0.032544,0.780618,4.819277,1.226994,0.7875,0.308413,0.02,0,-17.57089,0.77,0.23,0.7,0.33,B,B
S02,Dinamica11.4,S198,0,1,8-11-2017_13-30-16-892_Dinamica11.4_1,0,30.82027,0.054684,29.96277,31.18518,32.14909,2.186327,75.021,66.11935,7.132218,9.412801,1.728256,0.435035,1.062432,1.569865,2.301733,1.239301,19.02361,11.13471,12.60734,5.194366,1.583894,0.924365,33.42995,0.2001,14.96003,0.569265,25.20082,0.390492,-20.41789,-0.81084,0.02799,2.446504,0.8183,0.80568,8.731077,0.372476,6.224986,1.52397,31.85214,0.27259,454.1199,0.301659,1207.973,0.169189,-4.094707,-6.374348,1478.934,0.188961,962.5468,0.342234,-28.76255,-0.754916,2574.334,0.095711,613.1133,0.579087,-31.57203,-0.686031,-22.73113,-0.216481,29.58811,0.232808,0.085306,0.238768,-0.037066,-0.522497,1.634839,0.908299,34.0066,0.17498,15.81391,0.480173,25.71436,0.376538,-20.53436,-0.823632,-8.140183,14.96191,0.075807,-0.030535,0.649645,3.240741,0.952381,1.02,0.86,0.03,0,-14.6581,0.89,0.11,0.41,0.26,B,B
S02,Dinamica12.1,S199,0,1,8-11-2017_13-30-48-796_Dinamica12.1_1,0,31.06394,0.106383,31.26811,31.79756,32.47655,1.208441,61.21469,54.29135,1.654469,16.85111,1.475066,0.410313,0.846396,1.556614,2.050905,1.204509,14.98303,10.25158,7.900731,3.828656,1.17475,0.631273,32.06012,0.210639,9.299606,1.001229,29.07275,0.386717,-13.31414,-0.913577,0.029988,1.604903,1.218065,0.849076,7.337643,0.625142,9.42933,0.878363,30.3623,0.228711,471.6096,0.352854,1113.968,0.172602,-1.658944,-10.33063,1615.683,0.158905,779.0316,0.57883,-23.60835,-0.61267,2649.364,0.100478,921.2213,0.550354,-26.5123,-0.5111,-19.51956,-0.335197,26.13394,0.253141,0.093285,0.257148,-0.036214,-0.387001,1.210927,0.616549,32.13414,0.219377,8.898221,1.053751,29.26283,0.387831,-13.71241,-0.897581,-12.21407,27.54327,0.043853,-0.004379,0.230312,5.755396,0.75188,1.32,0,0,0,-17.08759,1,0,0,0,B,B
