Speaker;activity;sentenceID;session;rep;name;frameTime;F0semitoneFrom27,5Hz_sma3nz_amean;F0semitoneFrom27,5Hz_sma3nz_stddevNorm;F0semitoneFrom27,5Hz_sma3nz_percentile20,0;F0semitoneFrom27,5Hz_sma3nz_percentile50,0;F0semitoneFrom27,5Hz_sma3nz_percentile80,0;F0semitoneFrom27,5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27,5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27,5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20,0;loudness_sma3_percentile50,0;loudness_sma3_percentile80,0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;soundingPercentage;silencePercentage;silencesPerSecond;silencesMean;Type
U2;Dinamica1,2;S24;0;2;18-6-2015_10-14-44-654_Dinamica1,2_2;0,000000;2,730565e+001;1,862375e-001;2,504101e+001;2,981398e+001;3,025675e+001;5,215740e+000;2,975890e+002;2,060730e+002;6,522620e+001;5,056155e+001;8,240682e-001;3,993559e-001;5,015926e-001;7,758009e-001;1,029701e+000;5,281081e-001;8,436240e+000;3,704866e+000;3,443972e+000;3,214661e+000;4,328028e-001;7,792556e-001;2,512759e+001;5,138011e-001;-8,943383e-001;-8,265281e+000;6,559003e+000;2,222118e+000;-6,451827e+000;-8,498614e-001;6,819170e-002;2,020364e+000;1,652771e+000;9,379929e-001;4,573066e+000;1,177616e+000;3,153248e-001;5,559852e+001;1,876490e+001;3,551000e-001;4,041702e+002;2,769301e-001;1,278816e+003;1,349960e-001;-6,891164e+001;-1,250179e+000;1,304763e+003;1,498120e-001;9,548202e+002;2,063898e-001;-7,174429e+001;-1,146122e+000;2,359486e+003;8,582807e-002;7,578282e+002;1,929408e-001;-7,937240e+001;-9,684764e-001;-9,049236e+000;-5,867379e-001;2,092727e+001;3,994127e-001;3,949829e-002;8,461657e-001;-1,308207e-002;-8,128812e-001;4,682145e-001;8,146046e-001;3,070039e+001;3,408317e-001;-3,501709e-001;-2,274063e+001;6,027967e+000;2,673477e+000;-6,290428e+000;-7,346652e-001;-3,953602e+000;1,429152e+001;-1,968775e-002;1,831299e-003;4,045854e-001;5,825243e+000;4,123712e+000;1,550000e-001;9,759610e-002;6,750000e-002;2,487468e-002;-3,012971e+001;1,0;0,0;0,0;0,0;B
U2;Dinamica2,2;S25;0;1;18-6-2015_10-16-51-412_Dinamica2,2_1;0,000000;3,116378e+001;2,353772e-002;3,062574e+001;3,125156e+001;3,166402e+001;1,038286e+000;0;0;-1,925847e-001;0;9,679155e-001;4,680619e-001;6,671077e-001;8,081846e-001;1,060435e+000;3,933274e-001;8,723804e+000;7,083042e+000;7,556741e+000;9,611709e+000;4,490023e-001;7,033556e-001;7,375736e+000;2,698506e+000;-1,239916e+001;-5,430300e-001;1,427588e+001;8,919988e-001;-1,128029e+001;-1,345114e+000;2,424561e-002;6,684210e-001;1,509833e+000;5,688142e-001;5,168460e+000;8,338156e-001;-5,179620e+000;-2,174254e-001;1,344137e+001;2,947254e-001;5,284465e+002;4,369252e-001;1,466990e+003;1,953927e-001;-1,290971e+002;-6,991297e-001;1,441639e+003;1,848404e-001;1,131946e+003;1,606088e-001;-1,239275e+002;-7,251433e-001;2,391899e+003;9,913188e-002;8,862256e+002;1,771359e-001;-1,266773e+002;-6,825767e-001;-6,631225e+000;-8,731472e-001;1,554086e+001;4,595487e-001;5,491621e-002;5,288680e-001;-1,095257e-002;-8,689106e-001;8,352798e-001;4,250949e-001;3,466808e+001;2,833440e-001;-1,541031e+001;-5,863081e-001;-1,947014e+000;-2,714123e+000;6,067843e+000;7,406725e-001;5,102396e+000;-1,418087e-001;1,603490e-002;-1,412680e-004;2,956547e-001;6,382979e+000;2,941176e+000;1,300000e-001;0;1,900000e-001;0;-2,830050e+001;0,76;0,24;1,56;0,15;B
U2;Dinamica2,2;S26;0;2;18-6-2015_10-17-0-400_Dinamica2,2_2;0,000000;2,982996e+001;3,907995e-002;2,892489e+001;2,979957e+001;3,082156e+001;1,896677e+000;2,649511e+002;8,994980e+001;2,054040e+001;1,736646e+001;8,662609e-001;3,761918e-001;5,779484e-001;8,239552e-001;1,186185e+000;6,082364e-001;1,110793e+001;2,738458e+000;1,706879e+000;5,675249e+000;3,958348e-001;4,918289e-001;2,329442e+001;6,450281e-001;-5,369407e+000;-1,427449e+000;6,112459e+000;1,888166e+000;-7,676496e-002;-9,543073e+001;4,637166e-002;8,314536e-001;1,599766e+000;8,068012e-001;5,943281e+000;4,535572e-001;-1,531880e+000;-2,455976e+000;1,689194e+001;3,810822e-001;4,770113e+002;3,084228e-001;1,365273e+003;1,100866e-001;-7,140447e+001;-1,169775e+000;1,345225e+003;1,304210e-001;1,098667e+003;1,463472e-001;-7,649530e+001;-1,030134e+000;2,323911e+003;6,922628e-002;8,768154e+002;1,653764e-001;-8,102070e+001;-9,316420e-001;-9,320283e+000;-5,567603e-001;1,946485e+001;3,401091e-001;5,252314e-002;6,312087e-001;-1,418350e-002;-7,279760e-001;4,932953e-001;3,574086e-001;3,149023e+001;3,791213e-001;-4,655088e+000;-1,348274e+000;3,223064e+000;4,052082e+000;-7,792779e-001;-8,363838e+000;1,797653e+000;5,283643e+000;9,919119e-003;4,343616e-003;2,754000e-001;5,084746e+000;5,660378e+000;1,100000e-001;2,943920e-002;7,500000e-002;5,000000e-003;-2,968512e+001;1,0;0,0;0,0;0,0;B
U2;Dinamica3,1;S27;0;1;18-6-2015_10-18-48-283_Dinamica3,1_1;0,000000;2,970197e+001;7,798554e-002;2,829614e+001;3,062718e+001;3,133285e+001;3,036713e+000;-5,990520e+000;2,517075e+001;2,539235e+001;1,701934e+001;9,166581e-001;3,609897e-001;6,591188e-001;9,209822e-001;1,152870e+000;4,937512e-001;9,493320e+000;2,975733e+000;6,613533e+000;4,106647e+000;3,553041e-001;4,768796e-001;2,639758e+001;4,198761e-001;-2,716526e+000;-4,526613e+000;6,205661e+000;1,935026e+000;-2,352374e+000;-3,528408e+000;4,176461e-002;1,196054e+000;1,268767e+000;9,081545e-001;6,392599e+000;6,884434e-001;-1,535236e+000;-4,136898e+000;1,627954e+001;3,758379e-001;4,393609e+002;4,106358e-001;1,428055e+003;1,448246e-001;-4,015565e+001;-1,636736e+000;1,354005e+003;1,513958e-001;1,086332e+003;1,967064e-001;-4,348233e+001;-1,399824e+000;2,356286e+003;9,169562e-002;9,326799e+002;1,869321e-001;-5,059391e+001;-1,149644e+000;-1,073577e+001;-5,213470e-001;2,121241e+001;3,393213e-001;4,700724e-002;5,784000e-001;-1,730487e-002;-5,766814e-001;4,036588e-001;3,809011e-001;3,003457e+001;2,814341e-001;-6,246297e-001;-1,459041e+001;7,975091e+000;1,597128e+000;-1,611914e+000;-4,940723e+000;-1,107599e+000;6,926641e+000;6,194495e-003;8,350321e-004;1,832922e-001;6,329114e+000;2,702703e+000;3,050000e-001;2,150000e-001;4,500000e-002;1,500000e-002;-2,869188e+001;1,0;0,0;0,0;0,0;B
U2;Dinamica3,1;S28;0;2;18-6-2015_10-19-0-683_Dinamica3,1_2;0,000000;2,950286e+001;8,086633e-002;2,769406e+001;3,020803e+001;3,144231e+001;3,748251e+000;2,745910e+002;2,268563e+002;2,517779e+001;3,374990e+001;7,207384e-001;4,204384e-001;4,245988e-001;6,911113e-001;1,008374e+000;5,837755e-001;7,071445e+000;2,269456e+000;5,209113e+000;2,753256e+000;2,762805e-001;5,218922e-001;2,315965e+001;5,943430e-001;-9,204652e-001;-1,175678e+001;3,965053e+000;2,425641e+000;-2,400945e+000;-2,742270e+000;2,717924e-002;1,092296e+000;1,175623e+000;7,827044e-001;6,269401e+000;6,265023e-001;9,685866e-001;5,441139e+000;1,941646e+001;2,621142e-001;4,842675e+002;3,853617e-001;1,287311e+003;1,391348e-001;-6,310948e+001;-1,274768e+000;1,436074e+003;2,174832e-001;1,020596e+003;2,026150e-001;-6,709165e+001;-1,106959e+000;2,436795e+003;1,128441e-001;8,837087e+002;3,186200e-001;-7,315504e+001;-9,621894e-001;-1,090397e+001;-5,271577e-001;2,197930e+001;2,622634e-001;4,689280e-002;6,545956e-001;-1,055115e-002;-9,646704e-001;3,023899e-001;4,481217e-001;2,954344e+001;3,167124e-001;1,423083e+000;6,740544e+000;4,288492e+000;2,120127e+000;-1,597854e+000;-3,559179e+000;1,250080e+000;7,890714e+000;2,166936e-003;6,969726e-003;2,167711e-001;6,493506e+000;4,054054e+000;1,716667e-001;9,822027e-002;6,800000e-002;2,481934e-002;-3,144392e+001;0,66;0,34;0,43;0,8;B
U2;Dinamica3,2;S29;0;1;18-6-2015_10-19-27-321_Dinamica3,2_1;0,000000;2,873429e+001;6,962203e-002;2,670585e+001;2,890208e+001;3,084307e+001;4,137222e+000;1,068379e+002;1,047731e+002;2,087416e+001;2,112587e+001;7,352196e-001;4,285410e-001;4,207993e-001;6,691307e-001;1,034380e+000;6,135805e-001;8,481259e+000;3,125291e+000;6,281142e+000;2,421510e+000;3,096080e-001;6,123502e-001;2,196620e+001;4,331444e-001;-3,810817e+000;-3,033471e+000;1,311602e+001;8,663526e-001;-4,883668e+000;-2,061518e+000;4,956571e-002;1,071260e+000;1,172886e+000;6,961649e-001;4,431691e+000;9,601664e-001;1,322001e+000;4,091936e+000;1,611762e+001;3,556071e-001;5,182548e+002;3,453718e-001;1,302286e+003;1,616723e-001;-4,594918e+001;-1,510885e+000;1,493113e+003;1,634230e-001;1,046735e+003;1,894244e-001;-5,213212e+001;-1,228953e+000;2,464457e+003;1,012287e-001;8,008333e+002;2,119250e-001;-5,484916e+001;-1,147058e+000;-1,050803e+001;-5,576870e-001;1,958102e+001;3,210241e-001;3,261770e-002;9,526801e-001;-1,203579e-002;-1,066104e+000;3,343422e-001;6,066228e-001;2,519406e+001;2,847116e-001;3,603337e-002;2,296840e+002;1,589127e+001;6,570969e-001;-1,963018e+000;-4,771242e+000;1,734591e+000;5,089783e+000;1,358923e-002;7,113264e-004;2,484037e-001;5,882353e+000;2,061856e+000;3,900000e-001;1,100000e-001;4,666666e-002;9,428089e-003;-3,139844e+001;1,0;0,0;0,0;0,0;B
U2;Dinamica3,2;S30;0;2;18-6-2015_10-19-43-901_Dinamica3,2_2;0,000000;2,947661e+001;5,860197e-002;2,789184e+001;3,002062e+001;3,080887e+001;2,917038e+000;1,989211e+002;1,138061e+002;8,665038e+000;1,185294e+001;7,221215e-001;3,834948e-001;4,167585e-001;7,417192e-001;9,641393e-001;5,473809e-001;6,076179e+000;2,268851e+000;3,422299e+000;2,231054e+000;2,401436e-001;5,471720e-001;2,127432e+001;6,191649e-001;-1,461210e+000;-8,305030e+000;3,629402e+000;2,913592e+000;-4,526222e+000;-1,614119e+000;3,120933e-002;1,092091e+000;1,243790e+000;9,124858e-001;6,686595e+000;5,362381e-001;-4,799570e-003;-1,170919e+003;1,990264e+001;3,005044e-001;5,136709e+002;3,540129e-001;1,364092e+003;1,443328e-001;-7,224338e+001;-1,174913e+000;1,453339e+003;1,871927e-001;1,067441e+003;1,820721e-001;-7,331928e+001;-1,067704e+000;2,469104e+003;1,002807e-001;8,651537e+002;2,653947e-001;-7,936717e+001;-9,362673e-001;-1,188503e+001;-4,543680e-001;2,152860e+001;3,267717e-001;4,573119e-002;6,574112e-001;-1,573011e-002;-7,404243e-001;2,655269e-001;5,099326e-001;2,854799e+001;2,828934e-001;3,260269e+000;2,873225e+000;4,087104e+000;2,538475e+000;-2,067763e+000;-2,105465e+000;2,278933e+000;4,432594e+000;2,687633e-002;3,147390e-003;1,892697e-001;4,705883e+000;3,048780e+000;2,200000e-001;1,104536e-001;1,400000e-001;8,041558e-002;-3,222552e+001;0,87;0,13;0,51;0,26;B
U2;Dinamica4,2;S31;0;2;18-6-2015_10-21-21-797_Dinamica4,2_2;0,000000;2,874620e+001;6,175214e-002;2,751778e+001;2,877187e+001;2,968871e+001;2,170933e+000;1,217086e+002;1,067553e+002;2,593388e+001;9,797880e+000;8,506532e-001;4,332412e-001;4,582524e-001;8,407575e-001;1,215973e+000;7,577202e-001;8,576952e+000;2,801058e+000;5,410689e+000;3,617704e+000;3,630836e-001;5,143611e-001;2,638045e+001;4,846126e-001;2,343103e-001;4,078505e+001;5,373405e+000;2,356477e+000;-7,138133e+000;-9,181955e-001;3,748876e-002;1,002875e+000;1,513815e+000;8,385202e-001;5,645114e+000;6,866746e-001;1,783760e+000;2,256010e+000;2,378915e+001;1,997588e-001;4,500193e+002;3,403893e-001;1,256423e+003;1,409742e-001;-4,296064e+001;-1,590204e+000;1,361774e+003;1,667682e-001;9,618599e+002;2,070004e-001;-4,949267e+001;-1,284850e+000;2,384873e+003;1,171610e-001;7,821611e+002;2,488728e-001;-5,806772e+001;-1,021321e+000;-1,068056e+001;-5,573310e-001;2,179807e+001;3,470972e-001;5,939376e-002;5,189651e-001;-1,315906e-002;-7,569814e-001;4,141976e-001;4,361328e-001;3,045193e+001;3,490190e-001;1,346935e+000;6,885946e+000;6,142409e+000;2,082945e+000;-6,861500e+000;-8,853571e-001;-2,567421e+000;1,027268e+001;3,186498e-002;-1,497626e-003;1,869045e-001;5,042017e+000;4,424779e+000;1,740000e-001;1,261111e-001;3,750000e-002;1,479020e-002;-2,895094e+001;0,69;0,31;0,58;0,54;B
U2;Dinamica4,2;S32;0;1;18-6-2015_10-21-5-337_Dinamica4,2_1;0,000000;2,949137e+001;4,489733e-002;2,842373e+001;2,948435e+001;3,052665e+001;2,102915e+000;3,115025e+002;1,826738e+002;2,206175e+001;1,640136e+001;9,162209e-001;3,680910e-001;6,167874e-001;8,674166e-001;1,241043e+000;6,242559e-001;9,161726e+000;4,015907e+000;7,044012e+000;2,671474e+000;3,683249e-001;5,578215e-001;2,008413e+001;7,065657e-001;4,696449e-001;1,861745e+001;9,332358e+000;1,335214e+000;-7,877736e+000;-8,640639e-001;3,530635e-002;1,015661e+000;1,197132e+000;7,952315e-001;5,914579e+000;6,903234e-001;-1,234461e+000;-4,025158e+000;1,992378e+001;2,304336e-001;4,469262e+002;3,173827e-001;1,256510e+003;1,527874e-001;-5,803976e+001;-1,360247e+000;1,387030e+003;1,455668e-001;9,832598e+002;2,908161e-001;-6,491084e+001;-1,115299e+000;2,372230e+003;1,039211e-001;8,248251e+002;2,577985e-001;-7,054798e+001;-9,759117e-001;-1,046635e+001;-5,943274e-001;2,057884e+001;3,345374e-001;4,978655e-002;5,962691e-001;-1,369851e-002;-8,387474e-001;4,179751e-001;5,119078e-001;2,660703e+001;3,912229e-001;3,040237e+000;2,294650e+000;9,407353e+000;1,494703e+000;-8,083255e+000;-8,138904e-001;2,901509e+000;3,321649e+000;1,724969e-002;4,939149e-003;2,631614e-001;5,223881e+000;3,875969e+000;1,820000e-001;1,270276e-001;4,500000e-002;3,041381e-002;-2,922234e+001;0,88;0,12;0,65;0,18;B
U2;Dinamica4,3;S33;0;1;18-6-2015_10-21-53-77_Dinamica4,3_1;0,000000;2,936062e+001;6,965076e-002;2,785994e+001;2,963432e+001;3,093783e+001;3,077888e+000;2,905124e+002;2,970467e+002;2,458163e+001;1,291838e+001;8,778446e-001;3,587914e-001;5,873260e-001;9,213703e-001;1,101587e+000;5,142607e-001;7,556393e+000;3,773759e+000;7,192739e+000;5,913577e+000;3,669568e-001;4,702758e-001;1,896194e+001;6,078852e-001;-5,343773e+000;-1,903829e+000;1,654433e+001;5,359489e-001;-6,664669e+000;-1,052881e+000;3,428388e-002;8,129129e-001;1,404994e+000;7,933587e-001;3,932447e+000;9,294980e-001;1,718515e+000;2,169671e+000;1,623142e+001;4,345767e-001;5,352668e+002;4,938972e-001;1,152442e+003;2,068597e-001;-5,861798e+001;-1,332624e+000;1,521970e+003;2,230003e-001;8,403846e+002;2,347071e-001;-6,043277e+001;-1,197254e+000;2,516600e+003;1,282320e-001;7,396118e+002;2,726490e-001;-6,387608e+001;-1,100652e+000;-8,432732e+000;-7,241444e-001;1,700719e+001;3,643178e-001;5,026650e-002;5,964187e-001;-7,306645e-003;-1,403255e+000;4,083692e-001;4,238405e-001;2,313643e+001;3,844645e-001;-2,196661e+000;-4,160540e+000;1,821511e+001;5,068302e-001;-5,994717e+000;-1,020168e+000;4,493793e+000;3,052000e+000;2,067642e-002;2,521430e-003;2,781668e-001;5,737705e+000;3,448276e+000;2,125000e-001;1,917518e-001;8,000000e-002;2,943920e-002;-3,109352e+001;0,62;0,38;0,5;0,76;B
U2;Dinamica4,3;S34;0;2;18-6-2015_10-22-5-717_Dinamica4,3_2;0,000000;2,913362e+001;3,760222e-002;2,845755e+001;2,903364e+001;3,003830e+001;1,580742e+000;1,109711e+002;1,091530e+002;3,037281e+001;2,388403e+001;6,667213e-001;3,153132e-001;4,685737e-001;6,626465e-001;8,508320e-001;3,822583e-001;4,039890e+000;2,195924e+000;4,289799e+000;1,475012e+000;2,062375e-001;4,967920e-001;2,093188e+001;6,770692e-001;-1,604242e+000;-6,777620e+000;1,554274e+001;7,180769e-001;-9,411909e+000;-7,884164e-001;3,643639e-002;1,000414e+000;8,649639e-001;9,243150e-001;6,251496e+000;5,823702e-001;-3,219572e-001;-1,094796e+001;1,957163e+001;4,429608e-001;4,687751e+002;4,364452e-001;1,300637e+003;1,224631e-001;-7,200069e+001;-1,254015e+000;1,398235e+003;1,829368e-001;9,660656e+002;1,071578e-001;-7,616129e+001;-1,097278e+000;2,409300e+003;9,844903e-002;7,483169e+002;1,339866e-001;-8,119360e+001;-9,890657e-001;-1,193501e+001;-4,597134e-001;1,992378e+001;4,368050e-001;6,100415e-002;3,761272e-001;-1,449880e-002;-8,758193e-001;2,231080e-001;4,854961e-001;2,863181e+001;3,137529e-001;2,761626e+000;3,233935e+000;1,673567e+001;7,393958e-001;-6,235068e+000;-9,458918e-001;4,071676e+000;-5,709352e-002;2,349527e-002;2,915470e-003;1,828629e-001;5,056180e+000;1,744186e+000;3,800000e-001;1,930458e-001;2,650000e-001;5,500000e-002;-3,407912e+001;0,89;0,11;0,5;0,22;B
U2;Dinamica5,1;S35;0;2;18-6-2015_10-25-29-203_Dinamica5,1_2;0,000000;2,866904e+001;3,951987e-002;2,751930e+001;2,840142e+001;2,977651e+001;2,257204e+000;1,411402e+002;1,550663e+002;1,426712e+001;8,492373e+000;9,480456e-001;3,064449e-001;7,213128e-001;9,469554e-001;1,128139e+000;4,068258e-001;8,105189e+000;4,341078e+000;3,842255e+000;3,256806e+000;3,258142e-001;5,478627e-001;2,515024e+001;5,539510e-001;7,157407e-002;9,944863e+001;1,194650e+001;7,622538e-001;-5,574294e+000;-1,328091e+000;1,524574e-002;1,091168e+000;9,106446e-001;1,033279e+000;7,558420e+000;3,016116e-001;1,707022e+000;1,987577e+000;1,977844e+001;2,275354e-001;4,496060e+002;3,607433e-001;1,237331e+003;1,398454e-001;-4,389609e+001;-1,658803e+000;1,363086e+003;1,970044e-001;9,748263e+002;2,082250e-001;-5,118782e+001;-1,329162e+000;2,382622e+003;7,941398e-002;7,179385e+002;2,222847e-001;-5,663752e+001;-1,153805e+000;-1,157085e+001;-4,185305e-001;1,887072e+001;2,967119e-001;6,168019e-002;3,764233e-001;-1,360629e-002;-6,149334e-001;3,444562e-001;5,837598e-001;3,071220e+001;2,450091e-001;1,360662e+000;5,031447e+000;1,196740e+001;7,212983e-001;-4,530942e+000;-1,079586e+000;3,939656e+000;1,922748e+000;2,535006e-002;6,015086e-003;2,430184e-001;3,910615e+000;2,890173e+000;2,700000e-001;1,421267e-001;7,250000e-002;3,491060e-002;-2,917674e+001;1,0;0,0;0,0;0,0;B
U2;Dinamica5,1;S36;0;1;18-6-2015_10-25-5-863_Dinamica5,1_1;0,000000;2,979218e+001;1,648334e-001;2,763105e+001;2,927151e+001;3,100591e+001;3,374861e+000;1,357543e+002;5,405349e+001;3,374105e+001;8,490308e+000;9,102519e-001;3,971501e-001;5,780162e-001;8,763769e-001;1,258094e+000;6,800780e-001;3,661017e+000;2,182216e+000;4,484619e+000;2,346401e+000;2,997750e-001;5,505465e-001;2,366840e+001;4,873863e-001;-3,757164e+000;-2,657228e+000;1,844921e+001;6,340464e-001;-5,818082e+000;-1,336011e+000;2,202179e-002;1,501599e+000;8,638490e-001;6,360317e-001;5,953748e+000;6,873485e-001;1,354317e+000;3,690109e+000;1,435633e+001;4,890876e-001;4,858395e+002;3,659074e-001;1,187673e+003;2,017915e-001;-4,435810e+001;-1,564926e+000;1,466648e+003;1,669966e-001;9,728135e+002;3,861877e-001;-5,042692e+001;-1,237778e+000;2,416205e+003;9,474185e-002;7,885322e+002;2,610489e-001;-5,028521e+001;-1,234541e+000;-9,826066e+000;-6,763071e-001;1,601807e+001;4,348757e-001;5,188286e-002;5,347375e-001;-1,862935e-002;-7,160856e-001;3,169876e-001;5,046037e-001;2,602848e+001;4,051952e-001;-6,246442e-001;-1,153547e+001;1,891353e+001;6,660061e-001;-4,406082e+000;-1,413061e+000;2,653741e+000;3,861248e+000;2,051349e-002;-7,523244e-003;2,182466e-001;3,902439e+000;2,512563e+000;3,240000e-001;1,941752e-001;9,000000e-002;6,480741e-002;-2,946275e+001;0,43;0,57;0,63;0,9;B
U2;Dinamica1,2;S37;1;1;30-11-2015_12-24-24-870_Dinamica1,2_1;0,000000;2,817965e+001;7,024593e-002;2,643674e+001;2,845164e+001;2,895420e+001;2,517456e+000;1,971740e+002;0;-2,870297e+001;2,625562e+001;2,382447e+000;3,959792e-001;1,630328e+000;2,251482e+000;2,834929e+000;1,204600e+000;3,227857e+001;2,066383e+001;2,519575e+001;2,628930e+001;2,575665e+000;7,370350e-001;2,467083e+001;3,035975e-001;-1,265933e+000;-7,153313e+000;1,805951e+001;6,691172e-001;1,417404e+001;5,978291e-001;2,492037e-002;1,358923e+000;1,043905e+000;8,034220e-001;6,332074e+000;4,865556e-001;-1,970974e+000;-2,189092e+000;1,460639e+001;5,128005e-001;4,675756e+002;4,230433e-001;1,184866e+003;1,371369e-001;-5,640223e+001;-1,343125e+000;1,457909e+003;1,546013e-001;8,034816e+002;2,247692e-001;-5,898478e+001;-1,159523e+000;2,474080e+003;9,770875e-002;8,687208e+002;3,486335e-001;-6,539895e+001;-9,924584e-001;-1,356380e+001;-3,291131e-001;2,468812e+001;1,513711e-001;-5,370713e-002;-5,715104e-001;-6,250628e-003;-2,058744e+000;2,716861e+000;7,522771e-001;2,803849e+001;1,992102e-001;7,678057e-001;1,041294e+001;2,240236e+001;4,445110e-001;1,714240e+001;4,167594e-001;-8,647962e+000;2,087630e+001;-6,330285e-002;-2,537258e-003;2,619204e+000;6,896552e+000;3,703704e+000;2,033333e-001;1,826350e-001;7,500000e-002;5,000000e-003;-1,407548e+001;0,52;0,48;0,59;0,81;B
U2;Dinamica1,2;S38;1;2;30-11-2015_12-24-38-41_Dinamica1,2_2;0,000000;3,029583e+001;4,589566e-002;2,897136e+001;3,051196e+001;3,166360e+001;2,692236e+000;1,394051e+002;1,372083e+002;1,721617e+001;9,651072e+000;3,958017e+000;4,137976e-001;2,447268e+000;4,072667e+000;5,290683e+000;2,843415e+000;4,996933e+001;2,154807e+001;2,610115e+001;1,598848e+001;3,492180e+000;4,564809e-001;2,410060e+001;5,696797e-001;-3,841096e+000;-1,526482e+000;2,450626e+001;6,013043e-001;-8,372845e+000;-8,605598e-001;3,198311e-002;8,225322e-001;1,115997e+000;9,965231e-001;7,007274e+000;4,063227e-001;1,451343e-001;4,552327e+001;1,813666e+001;4,101703e-001;4,173938e+002;4,141286e-001;1,042347e+003;1,179053e-001;-5,090889e+001;-1,582835e+000;1,399154e+003;1,608449e-001;6,453037e+002;4,134282e-001;-5,950605e+001;-1,232122e+000;2,398321e+003;8,559263e-002;5,972672e+002;1,343046e-001;-6,315498e+001;-1,124115e+000;-1,138080e+001;-3,746638e-001;2,019229e+001;2,557610e-001;4,192954e-002;7,501455e-001;-1,779849e-002;-5,601772e-001;3,939944e+000;3,767415e-001;2,996766e+001;2,592788e-001;-3,175363e+000;-1,988303e+000;2,761196e+001;5,544958e-001;-9,080823e+000;-8,404652e-001;3,830804e+000;2,971914e+000;-1,596857e-002;-1,268917e-003;2,508547e+000;6,185567e+000;2,197802e+000;3,450000e-001;4,500000e-002;1,900000e-001;0;-9,490995e+000;1,0;0,0;0,0;0,0;B
